,StockCode
196194,84968e
196195,84968e
196196,84968e
196197,84968e
196198,84968e
196199,84968e
196200,84968e
196201,84968e
196202,84968e
196203,84968e
196204,84968e
196205,84968e
196206,84968e
196207,84968e
196208,84968e
196209,84968e
196210,84968e
196211,84968e
196212,84968e
196213,84968e
196214,84968e
196215,84968e
196216,85127
196217,85127
196218,85127
196219,85127
196220,85127
196221,85127
196222,85127
196223,85127
196224,20669
196225,21171
196226,21171
196227,21192
196228,21192
196229,21249
196230,21249
196231,21249
196232,21249
196233,21253
196234,21253
196235,21253
196236,21253
196237,21311
196238,21311
196239,21424
196240,21424
196241,21424
196242,21424
196243,21424
196244,21425
196245,21425
196246,21425
196247,21425
196248,21425
196249,21427
196250,21427
196251,21427
196252,21580
196253,21580
196254,21580
196255,22057
196256,22057
196257,22124
196258,22124
196259,22124
196260,22124
196261,22136
196262,22136
196263,22166
196264,22166
196265,22166
196266,22166
196267,22166
196268,22166
196269,22166
196270,22166
196271,22166
196272,22166
196273,22166
196274,22166
196275,22166
196276,22166
196277,22194
196278,22194
196279,22194
196280,22194
196281,22194
196282,22194
196283,22194
196284,22194
196285,22194
196286,22194
196287,22194
196288,22194
196289,22194
196290,22194
196291,22194
196292,22359
196293,22359
196294,22359
196295,22359
196296,23094
196297,23094
196298,23094
196299,23094
196300,23094
196301,23094
196302,23094
196303,23094
196304,23094
196305,23094
196306,23094
196307,23026
196308,23316
196309,23316
196310,23316
196311,23316
196312,23316
196313,23316
196314,23316
196315,23316
196316,23317
196317,23317
196318,23317
196319,23317
196320,23317
196321,23317
196322,23317
196323,23317
196324,23315
196325,23315
196326,23315
196327,23315
196328,23315
196329,23315
196330,23315
196331,23315
196332,22461
196333,22461
196334,22688
196335,22688
196336,22688
196337,22688
196338,22688
196339,22688
196340,20831
196341,85163B
196342,85163B
196343,85163B
196344,85163B
196345,85163B
196346,85163B
196347,85163B
196348,85163B
196349,85163B
196350,85163B
196351,85163B
196352,20622
196353,22137
196354,35653
196355,84509C
196356,84509C
196357,22582
196358,20831
196359,22935
196360,22935
196361,23070
196362,23070
196363,23070
196364,23079
196365,23079
196366,23079
196367,23079
196368,23079
196369,23079
196370,23079
196371,23025
196372,21246
196373,21246
196374,21246
196375,22277
196376,84659A
196377,22276
196378,21710
196379,21710
196380,21710
196381,21709
196382,21709
196383,21709
196384,21707
196385,21707
196386,21707
196387,21711
196388,21711
196389,21711
196390,23091
196391,23091
196392,23091
196393,23091
196394,23091
196395,23041
196396,23041
196397,23041
196398,23045
196399,23045
196400,23045
196401,23046
196402,23046
196403,23046
196404,23046
196405,23046
196406,23044
196407,23044
196408,23044
196409,23042
196410,23042
196411,23042
196412,23042
196413,23042
196414,23169
196415,23169
196416,23169
196417,22496
196418,22643
196419,23136
196420,23136
196421,21359
196422,21359
196423,22461
196424,22461
196425,84508A
196426,21793
196427,21793
196428,23444
196429,23444
196430,23444
196431,23444
196432,23444
196433,23444
196434,23444
196435,23444
196436,23444
196437,23444
196438,23444
196439,23444
196440,23444
196441,23444
196442,22509
196443,22509
196444,22509
196445,22509
196446,22509
196447,22509
196448,22509
196449,22509
196450,22509
196451,22509
196452,22509
196453,22509
196454,22509
196455,22509
196456,22509
196457,22201
196458,22201
196459,22201
196460,22204
196461,22204
196462,20618
196463,20617
196464,20622
196465,23324
196466,22832
196467,22832
196468,22832
196469,22832
196470,22832
196471,22832
196472,22832
196473,22832
196474,22832
196475,15058A
196476,15058A
196477,15058A
196478,15058A
196479,15058A
196480,15058A
196481,15058A
196482,15058A
196483,15058A
196484,17012D
196485,18094C
196486,20664
196487,21270
196488,21270
196489,21270
196490,21270
196491,21270
196492,21270
196493,21270
196494,21270
196495,21270
196496,21270
196497,21270
196498,21270
196499,21270
196500,21270
196501,21270
196502,21270
196503,21270
196504,21270
196505,21270
196506,21270
196507,21270
196508,21270
196509,21270
196510,21648
196511,22280
196512,22559
196513,22760
196514,22760
196515,22760
196516,22760
196517,22760
196518,22760
196519,22760
196520,22760
196521,22760
196522,22760
196523,22760
196524,22760
196525,22760
196526,22760
196527,22760
196528,22760
196529,22760
196530,22760
196531,22760
196532,22760
196533,22760
196534,22760
196535,22760
196536,22870
196537,22870
196538,22870
196539,22874
196540,22874
196541,22874
196542,23016
196543,23016
196544,23016
196545,23016
196546,23016
196547,23016
196548,23065
196549,23065
196550,23065
196551,23065
196552,23065
196553,23065
196554,23065
196555,23065
196556,23065
196557,23065
196558,23065
196559,23065
196560,23065
196561,23065
196562,23065
196563,23065
196564,23065
196565,23065
196566,23065
196567,23065
196568,23065
196569,23065
196570,23065
196571,23347
196572,79302M
196573,79302M
196574,79302M
196575,79302M
196576,84569D
196577,84625A
196578,84625A
196579,84625A
196580,84625A
196581,84637
196582,84637
196583,84637
196584,84796A
196585,84796A
196586,84796A
196587,84796A
196588,84796A
196589,84796A
196590,84796A
196591,84951B
196592,85169A
196593,85169B
196594,85169D
196595,71403
196596,22162
196597,23055
196598,23055
196599,23055
196600,23055
196601,23055
196602,23075
196603,23075
196604,23075
196605,23057
196606,23057
196607,23057
196608,23025
196609,23027
196610,23057
196611,23057
196612,23057
196613,23153
196614,23153
196615,21249
196616,21251
196617,23255
196618,23255
196619,23255
196620,23106
196621,23094
196622,23094
196623,23094
196624,23094
196625,23094
196626,23094
196627,23094
196628,23094
196629,23094
196630,23094
196631,23094
196632,22785
196633,22785
196634,22785
196635,22785
196636,22785
196637,21462
196638,21462
196639,21462
196640,21462
196641,21462
196642,22803
196643,22803
196644,22803
196645,22803
196646,22803
196647,22803
196648,22803
196649,22803
196650,22803
196651,22803
196652,22803
196653,22803
196654,22803
196655,22803
196656,22803
196657,22803
196658,22803
196659,22803
196660,22803
196661,22803
196662,22803
196663,22803
196664,22803
196665,22803
196666,22803
196667,22803
196668,22803
196669,22803
196670,22803
196671,22803
196672,22803
196673,22803
196674,22803
196675,22803
196676,22803
196677,22803
196678,22803
196679,22803
196680,85170D
196681,85170C
196682,21261
196683,22461
196684,22461
196685,23315
196686,23315
196687,23315
196688,23315
196689,23315
196690,23315
196691,23315
196692,23315
196693,23317
196694,23317
196695,23317
196696,23317
196697,23317
196698,23317
196699,23317
196700,23317
196701,22894
196702,22894
196703,22894
196704,22894
196705,22894
196706,22894
196707,22894
196708,22894
196709,85107
196710,85106
196711,22929
196712,22929
196713,22929
196714,22929
196715,22929
196716,22929
196717,22929
196718,22929
196719,22929
196720,22929
196721,22929
196722,22929
196723,22929
196724,22929
196725,22929
196726,22929
196727,22929
196728,22929
196729,22929
196730,22929
196731,22929
196732,22929
196733,22929
196734,22929
196735,22929
196736,22929
196737,22929
196738,22929
196739,22929
196740,22929
196741,22929
196742,22929
196743,22929
196744,22929
196745,22929
196746,22929
196747,22929
196748,22929
196749,22929
196750,22929
196751,22929
196752,22929
196753,22929
196754,22929
196755,22929
196756,22929
196757,22929
196758,22929
196759,22929
196760,22929
196761,22929
196762,22929
196763,22929
196764,22929
196765,22929
196766,22929
196767,22929
196768,22929
196769,22929
196770,22929
196771,22929
196772,22929
196773,22929
196774,22929
196775,23025
196776,23075
196777,23075
196778,23075
196779,23079
196780,23079
196781,23079
196782,23079
196783,23079
196784,23079
196785,23079
196786,15058B
196787,15058B
196788,15058B
196789,15058B
196790,15058B
196791,15058B
196792,15058B
196793,15058B
196794,15058B
196795,17012B
196796,17012D
196797,17091J
196798,21204
196799,21204
196800,21246
196801,21246
196802,21246
196803,21311
196804,21311
196805,21417
196806,21417
196807,21417
196808,21688
196809,21688
196810,21688
196811,21688
196812,22304
196813,22304
196814,22304
196815,22399
196816,23124
196817,23161
196818,23181
196819,23181
196820,23181
196821,23181
196822,23181
196823,23181
196824,23181
196825,23181
196826,23181
196827,23181
196828,23181
196829,23181
196830,23181
196831,23181
196832,23181
196833,23183
196834,23183
196835,23183
196836,23183
196837,23183
196838,23183
196839,46776A
196840,46776A
196841,46776A
196842,46776E
196843,46776E
196844,46776E
196845,47367B
196846,47367B
196847,84507B
196848,84507B
196849,84507B
196850,84674
196851,84674
196852,84674
196853,84674
196854,84849A
196855,84849A
196856,84912A
196857,84912A
196858,84919
196859,84919
196860,84919
196861,84919
196862,84923
196863,84923
196864,84923
196865,85169A
196866,90019C
196867,90019C
196868,90019C
196869,90019C
196870,90114
196871,84356
196872,84356
196873,84356
196874,84356
196875,84356
196876,23250
196877,23336
196878,23336
196879,23336
196880,35971
196881,84508C
196882,84508C
196883,84508C
196884,84510E
196885,84637
196886,84637
196887,84637
196888,85129D
196889,85185B
196890,85185B
196891,85185B
196892,85185B
196893,15058C
196894,15058C
196895,15058C
196896,15058C
196897,15058C
196898,15058C
196899,15058C
196900,15058C
196901,15058C
196902,20667
196903,21279
196904,21279
196905,21279
196906,22062
196907,22103
196908,22103
196909,22880
196910,22880
196911,22880
196912,22881
196913,22881
196914,22881
196915,22886
196916,22886
196917,22886
196918,21742
196919,21742
196920,21742
196921,21742
196922,84581
196923,84581
196924,84820
196925,84820
196926,84820
196927,84820
196928,23094
196929,23094
196930,23094
196931,23094
196932,23094
196933,23094
196934,23094
196935,23094
196936,23094
196937,23094
196938,23094
196939,20781
196940,20781
196941,20781
196942,20781
196943,22085
196944,84638
196945,84638
196946,84638
196947,84638
196948,84638
196949,23253
196950,23253
196951,23253
196952,23253
196953,23253
196954,23253
196955,23253
196956,23253
196957,23253
196958,23253
196959,23253
196960,23253
196961,23253
196962,23253
196963,21629
196964,21629
196965,21629
196966,21629
196967,21629
196968,21629
196969,22760
196970,22760
196971,22760
196972,22760
196973,22760
196974,22760
196975,22760
196976,22760
196977,22760
196978,22760
196979,22760
196980,22282
196981,22282
196982,22282
196983,22282
196984,22282
196985,22282
196986,22282
196987,22282
196988,22282
196989,22282
196990,22282
196991,21683
196992,21682
196993,21682
196994,21682
196995,23253
196996,23253
196997,23253
196998,23253
196999,23253
197000,23253
197001,23253
197002,23253
197003,23253
197004,23253
197005,23253
197006,23253
197007,23253
197008,23253
197009,23315
197010,23315
197011,23315
197012,23315
197013,23315
197014,23315
197015,23315
197016,23315
197017,84356
197018,84356
197019,84356
197020,84356
197021,84356
197022,20772
197023,23164
197024,23164
197025,23164
197026,22176
197027,90098
197028,20702
197029,20702
197030,20702
197031,84558A
197032,23018
197033,23018
197034,23018
197035,23018
197036,23018
197037,23018
197038,23018
197039,23018
197040,23018
197041,23018
197042,23018
197043,21129
197044,21129
197045,21129
197046,21129
197047,21129
197048,82011C
197049,82011C
197050,23181
197051,23181
197052,23181
197053,23181
197054,23181
197055,23181
197056,23181
197057,21627
197058,21627
197059,21627
197060,21627
197061,21627
197062,21627
197063,21627
197064,21627
197065,21627
197066,21627
197067,21627
197068,21627
197069,21627
197070,22687
197071,22687
197072,22687
197073,22687
197074,22687
197075,22687
197076,20766
197077,20766
197078,21055
197079,21055
197080,21055
197081,21055
197082,21055
197083,21055
197084,21055
197085,84920
197086,84920
197087,22517
197088,22516
197089,72803A
197090,72803A
197091,72803A
197092,72802B
197093,72802B
197094,72802B
197095,84813
197096,84813
197097,84813
197098,84813
197099,84813
197100,84813
197101,84813
197102,84813
197103,84813
197104,72802A
197105,72802A
197106,72802A
197107,47351B
197108,21424
197109,21427
197110,21467
197111,21467
197112,20767
197113,20768
197114,20764
197115,20764
197116,22220
197117,22220
197118,22220
197119,22220
197120,22220
197121,22220
197122,22220
197123,22220
197124,84712B
197125,84712B
197126,84712B
197127,84712B
197128,84712B
197129,84712B
197130,21250
197131,21581
197132,21246
197133,21246
197134,21246
197135,21467
197136,21467
197137,23106
197138,23106
197139,23056
197140,23056
197141,23056
197142,23056
197143,23056
197144,20686
197145,20686
197146,22643
197147,22643
197148,21743
197149,23104
197150,23104
197151,23104
197152,23104
197153,23104
197154,23104
197155,23104
197156,23104
197157,23104
197158,23104
197159,23104
197160,23017
197161,23017
197162,23017
197163,23017
197164,23017
197165,23017
197166,23017
197167,23017
197168,23017
197169,23017
197170,23017
197171,23018
197172,23018
197173,23018
197174,23018
197175,23018
197176,23018
197177,23018
197178,23018
197179,23018
197180,23018
197181,21664
197182,21664
197183,21662
197184,21662
197185,21662
197186,21662
197187,23020
197188,23020
197189,23020
197190,23020
197191,23020
197192,23020
197193,23020
197194,23020
197195,23020
197196,23020
197197,23020
197198,23019
197199,23019
197200,23019
197201,23019
197202,23019
197203,23019
197204,23142
197205,23142
197206,23142
197207,23142
197208,23142
197209,23142
197210,23142
197211,23142
197212,23142
197213,23099
197214,23099
197215,23099
197216,23099
197217,23099
197218,23136
197219,23136
197220,21332
197221,21332
197222,21686
197223,21686
197224,21686
197225,21686
197226,21686
197227,21686
197228,21686
197229,21686
197230,21686
197231,21686
197232,21686
197233,21686
197234,21686
197235,21686
197236,21686
197237,21686
197238,21686
197239,21686
197240,21686
197241,21686
197242,21686
197243,21686
197244,21686
197245,21686
197246,21686
197247,21686
197248,21686
197249,21686
197250,21686
197251,21686
197252,21686
197253,21686
197254,21686
197255,21686
197256,21686
197257,21686
197258,21686
197259,21686
197260,23339
197261,21579
197262,84708B
197263,84708B
197264,84708B
197265,23069
197266,23069
197267,23069
197268,23069
197269,23069
197270,84817
197271,23026
197272,22497
197273,22497
197274,22497
197275,23079
197276,23079
197277,23079
197278,23079
197279,23079
197280,23079
197281,23079
197282,85107
197283,90096
197284,90094
197285,90098
197286,20686
197287,20686
197288,21741
197289,23010
197290,23010
197291,23010
197292,23010
197293,23010
197294,23010
197295,23010
197296,23010
197297,23010
197298,23010
197299,23010
197300,23010
197301,23010
197302,23010
197303,23010
197304,23008
197305,23008
197306,23008
197307,23008
197308,23008
197309,23008
197310,23008
197311,23008
197312,23008
197313,23008
197314,23008
197315,23008
197316,23008
197317,23008
197318,23008
197319,85185B
197320,15058A
197321,15058A
197322,15058A
197323,15058A
197324,15058A
197325,15058A
197326,22825
197327,22825
197328,22825
197329,22825
197330,22825
197331,22825
197332,23066
197333,23066
197334,23066
197335,23066
197336,23066
197337,23066
197338,23066
197339,23065
197340,23065
197341,23065
197342,23065
197343,23065
197344,23065
197345,23065
197346,23065
197347,23065
197348,23065
197349,23065
197350,21417
197351,21415
197352,84804A
197353,84804B
197354,21708
197355,21708
197356,21708
197357,21710
